,size,height,avg_insert,avg_find,time
491,49200.0,38.0,21.373617886178863,21.373617886178863,0.7770004272460938
492,49300.0,39.0,19.049756592292088,19.049756592292088,0.7390003204345703
493,49400.0,38.0,19.292004048582996,19.292004048582996,0.6499984264373779
494,49500.0,40.0,19.778828282828282,19.778828282828282,0.6560006141662598
495,49600.0,37.0,20.52256048387097,20.52256048387097,0.7699992656707764
496,49700.0,38.0,20.3297384305835,20.3297384305835,0.662999153137207
497,49800.0,34.0,18.825020080321284,18.825020080321284,0.7480001449584961
498,49900.0,35.0,19.072645290581164,19.072645290581164,0.7549998760223389
499,50000.0,39.0,20.40132,20.40132,0.722001314163208
500,50100.0,37.0,18.551676646706586,18.551676646706586,0.6640009880065918
501,50200.0,38.0,20.274721115537847,20.274721115537847,0.7579998970031738
502,50300.0,36.0,19.309284294234594,19.309284294234594,0.7239995002746582
503,50400.0,38.0,19.658075396825396,19.658075396825396,0.6579995155334473
504,50500.0,38.0,19.935504950495048,19.935504950495048,0.6420042514801025
505,50600.0,38.0,20.16577075098814,20.16577075098814,0.7240002155303955
506,50700.0,36.0,19.91648915187377,19.91648915187377,0.7630000114440918
507,50800.0,36.0,19.57177165354331,19.57177165354331,0.6559998989105225
508,50900.0,37.0,19.172180746561885,19.172180746561885,0.7319996356964111
509,51000.0,37.0,19.07464705882353,19.07464705882353,0.6420001983642578
510,51100.0,40.0,19.981819960861056,19.981819960861056,0.75099778175354
511,51200.0,35.0,19.24431640625,19.24431640625,0.6429996490478516
512,51300.0,35.0,19.044035087719298,19.044035087719298,0.7320027351379395
513,51400.0,39.0,19.234552529182878,19.234552529182878,0.6530008316040039
514,51500.0,36.0,19.79464077669903,19.79464077669903,0.7619998455047607
515,51600.0,37.0,19.56998062015504,19.56998062015504,0.6640017032623291
516,51700.0,38.0,20.544700193423598,20.544700193423598,0.6759998798370361
517,51800.0,37.0,19.9527027027027,19.9527027027027,0.7409992218017578
518,51900.0,40.0,19.7788246628131,19.7788246628131,0.7749989032745361
519,52000.0,39.0,19.44780769230769,19.44780769230769,0.6839988231658936
520,52100.0,42.0,19.983857965451055,19.983857965451055,0.6620001792907715
521,52200.0,38.0,19.6677969348659,19.6677969348659,0.7379999160766602
522,52300.0,36.0,19.512313575525813,19.512313575525813,0.7579998970031738
523,52400.0,36.0,19.46354961832061,19.46354961832061,0.6759994029998779
524,52500.0,41.0,20.009028571428573,20.009028571428573,0.6680006980895996
525,52600.0,39.0,20.519391634980988,20.519391634980988,0.7609999179840088
526,52700.0,40.0,19.649829222011384,19.649829222011384,0.7689995765686035
527,52800.0,42.0,20.17278409090909,20.17278409090909,0.6809992790222168
528,52900.0,36.0,19.425160680529302,19.425160680529302,0.7469997406005859
529,53000.0,38.0,19.86166037735849,19.86166037735849,0.6690006256103516
530,53100.0,38.0,19.978512241054613,19.978512241054613,0.7579996585845947
531,53200.0,37.0,20.369586466165412,20.369586466165412,0.7950019836425781
532,53300.0,35.0,19.59016885553471,19.59016885553471,0.6750006675720215
533,53400.0,36.0,19.36144194756554,19.36144194756554,0.6650004386901855
534,53500.0,37.0,19.175271028037383,19.175271028037383,0.739999532699585
535,53600.0,37.0,19.342276119402985,19.342276119402985,0.7600007057189941
536,53700.0,38.0,19.979944134078213,19.979944134078213,0.7809998989105225
537,53800.0,40.0,19.83182156133829,19.83182156133829,0.6859996318817139
538,53900.0,36.0,19.0821706864564,19.0821706864564,0.7569968700408936
539,54000.0,38.0,19.676388888888887,19.676388888888887,0.6809995174407959
540,54100.0,41.0,19.931866913123844,19.931866913123844,0.7619965076446533
541,54200.0,38.0,20.605,20.605,0.8170006275177002
542,54300.0,38.0,20.145174953959483,20.145174953959483,0.7119991779327393
543,54400.0,38.0,20.176838235294117,20.176838235294117,0.793999433517456
544,54500.0,37.0,20.91467889908257,20.91467889908257,0.7230050563812256
